-16592,-6521.29,0.517022,0,3.5,3.5
-16591.9,-6521.24,0.517022,0,3.5,3.5
-16591.8,-6521.19,0.517022,0,3.5,3.5
-16591.8,-6521.14,0.517022,0,3.5,3.5
-16591.7,-6521.09,0.517022,0,3.5,3.5
-16591.6,-6521.04,0.517022,0,3.5,3.5
-16591.5,-6521,0.517022,0,3.5,3.5
-16591.4,-6520.95,0.517022,0,3.5,3.5
-16591.3,-6520.9,0.517022,0,3.5,3.5
-16591.2,-6520.85,0.517022,0,3.5,3.5
-16591.2,-6520.8,0.517022,0,3.5,3.5
-16591.1,-6520.75,0.517022,0,3.5,3.5
-16591,-6520.7,0.517022,0,3.5,3.5
-16590.9,-6520.65,0.517022,0,3.5,3.5
-16590.8,-6520.6,0.517022,0,3.5,3.5
-16590.7,-6520.55,0.517022,0,3.5,3.5
-16590.6,-6520.5,0.517022,0,3.5,3.5
-16590.5,-6520.45,0.517022,0,3.5,3.5
-16590.5,-6520.4,0.517022,0,3.5,3.5
-16590.4,-6520.35,0.517022,0,3.5,3.5
-16590.3,-6520.3,0.517022,0,3.5,3.5
-16590.2,-6520.25,0.517022,0,3.5,3.5
-16590.1,-6520.2,0.517022,0,3.5,3.5
-16590,-6520.15,0.517022,0,3.5,3.5
-16589.9,-6520.11,0.517022,0,3.5,3.5
-16589.8,-6520.06,0.517022,0,3.5,3.5
-16589.8,-6520.01,0.517022,0,3.5,3.5
-16589.7,-6519.96,0.517022,0,3.5,3.5
-16589.6,-6519.91,0.517022,0,3.5,3.5
-16589.5,-6519.86,0.517022,0,3.5,3.5
-16589.4,-6519.81,0.517022,0,3.5,3.5
-16589.3,-6519.76,0.517022,0,3.5,3.5
-16589.2,-6519.71,0.517022,0,3.5,3.5
-16589.2,-6519.66,0.517022,0,3.5,3.5
-16589.1,-6519.61,0.517022,0,3.5,3.5
-16589,-6519.56,0.517022,0,3.5,3.5
-16588.9,-6519.51,0.517022,0,3.5,3.5
-16588.8,-6519.46,0.517022,0,3.5,3.5
-16588.7,-6519.41,0.517022,0,3.5,3.5
-16588.6,-6519.36,0.517022,0,3.5,3.5
-16588.5,-6519.31,0.517022,0,3.5,3.5
-16588.5,-6519.27,0.517022,0,3.5,3.5
-16588.4,-6519.22,0.517022,0,3.5,3.5
-16588.3,-6519.17,0.517022,0,3.5,3.5
-16588.2,-6519.12,0.517022,0,3.5,3.5
-16588.1,-6519.07,0.517022,0,3.5,3.5
-16588,-6519.02,0.517022,0,3.5,3.5
-16587.9,-6518.97,0.517022,0,3.5,3.5
-16587.9,-6518.92,0.517022,0,3.5,3.5
-16587.8,-6518.87,0.517022,0,3.5,3.5
-16587.7,-6518.82,0.517022,0,3.5,3.5
-16587.6,-6518.77,0.517022,0,3.5,3.5
-16587.5,-6518.72,0.517022,0,3.5,3.5
-16587.4,-6518.67,0.517022,0,3.5,3.5
-16587.3,-6518.62,0.517022,0,3.5,3.5
-16587.2,-6518.57,0.517022,0,3.5,3.5
-16587.2,-6518.52,0.517022,0,3.5,3.5
-16587.1,-6518.47,0.517022,0,3.5,3.5
-16587,-6518.42,0.517022,0,3.5,3.5
-16586.9,-6518.38,0.517022,0,3.5,3.5
-16586.8,-6518.33,0.517022,0,3.5,3.5
-16586.7,-6518.28,0.517022,0,3.5,3.5
-16586.6,-6518.23,0.517022,0,3.5,3.5
-16586.5,-6518.18,0.517022,0,3.5,3.5
-16586.5,-6518.13,0.517022,0,3.5,3.5
-16586.4,-6518.08,0.517022,0,3.5,3.5
-16586.3,-6518.03,0.517022,0,3.5,3.5
-16586.2,-6517.98,0.517022,0,3.5,3.5
-16586.1,-6517.93,0.517022,0,3.5,3.5
-16586,-6517.88,0.517022,0,3.5,3.5
-16585.9,-6517.83,0.517022,0,3.5,3.5
-16585.9,-6517.78,0.517022,0,3.5,3.5
-16585.8,-6517.73,0.517022,0,3.5,3.5
-16585.7,-6517.68,0.517022,0,3.5,3.5
-16585.6,-6517.63,0.517022,0,3.5,3.5
-16585.5,-6517.58,0.517022,0,3.5,3.5
-16585.4,-6517.54,0.517022,0,3.5,3.5
-16585.3,-6517.49,0.517022,0,3.5,3.5
-16585.2,-6517.44,0.517022,0,3.5,3.5
-16585.2,-6517.39,0.517022,0,3.5,3.5
-16585.1,-6517.34,0.517022,0,3.5,3.5
-16585,-6517.29,0.517022,0,3.5,3.5
-16584.9,-6517.24,0.517022,0,3.5,3.5
-16584.8,-6517.19,0.517022,0,3.5,3.5
-16584.7,-6517.14,0.517022,0,3.5,3.5
-16584.6,-6517.09,0.517022,0,3.5,3.5
-16584.5,-6517.04,0.517022,0,3.5,3.5
-16584.5,-6516.99,0.517022,0,3.5,3.5
-16584.4,-6516.94,0.517022,0,3.5,3.5
-16584.3,-6516.89,0.517022,0,3.5,3.5
-16584.2,-6516.84,0.517022,0,3.5,3.5
-16584.1,-6516.79,0.517022,0,3.5,3.5
-16584,-6516.74,0.517022,0,3.5,3.5
-16583.9,-6516.69,0.517022,0,3.5,3.5
-16583.9,-6516.65,0.517022,0,3.5,3.5
-16583.8,-6516.6,0.517022,0,3.5,3.5
-16583.7,-6516.55,0.517022,0,3.5,3.5
-16583.6,-6516.5,0.517022,0,3.5,3.5
-16583.5,-6516.45,0.517022,0,3.5,3.5
-16583.4,-6516.4,0.517022,0,3.5,3.5
-16583.3,-6516.35,0.517022,0,3.5,3.5
-16583.2,-6516.3,0.517022,0,3.5,3.5
-16583.2,-6516.25,0.517022,0,3.5,3.5
-16583.1,-6516.2,0.517022,0,3.5,3.5
-16583,-6516.15,0.517022,0,3.5,3.5
-16582.9,-6516.1,0.517022,0,3.5,3.5
-16582.8,-6516.05,0.517022,0,3.5,3.5
-16582.7,-6516,0.517022,0,3.5,3.5
-16582.6,-6515.95,0.517022,0,3.5,3.5
-16582.5,-6515.9,0.517022,0,3.5,3.5
-16582.5,-6515.85,0.517022,0,3.5,3.5
-16582.4,-6515.81,0.517022,0,3.5,3.5
-16582.3,-6515.76,0.517022,0,3.5,3.5
-16582.2,-6515.71,0.517022,0,3.5,3.5
-16582.1,-6515.66,0.517022,0,3.5,3.5
-16582,-6515.61,0.517022,0,3.5,3.5
-16581.9,-6515.56,0.517022,0,3.5,3.5
-16581.9,-6515.51,0.517022,0,3.5,3.5
-16581.8,-6515.46,0.517022,0,3.5,3.5
