-15932.456340149833,-6140.678748503128,0.5231868176881945,2.758915058215239e-15
-15932.439021178134,-6140.668758910841,0.5231855242057235,-0.00012737127058995228
-15932.421712781912,-6140.658775476746,0.52318180729066,-0.00024269914970351865
-15932.404413888835,-6140.64879763535,0.5231759069498229,-0.000346295311800082
-15932.387123459297,-6140.638824834516,0.5231680561340945,-0.0004384771199238102
-15932.36984048686,-6140.628856535911,0.5231584807384188,-0.0005195672426005236
-15932.352563998185,-6140.618892215151,0.5231473996017998,-0.0005898932805327835
-15932.33529305294,-6140.608931361932,0.5231350245073001,-0.0006497873997727733
-15932.318026743731,-6140.598973480166,0.5231215601820396,-0.0006995859721127222
-15932.300764196034,-6140.589018088111,0.523107204297194,-0.0007396292233883269
-15932.283504568099,-6140.5790647185,0.5230921474679939,-0.000770260890345881
-15932.266247050897,-6140.569112918668,0.5230765732537233,-0.0007918278866788378
-15932.248990868042,-6140.559162250677,0.5230606581577182,-0.00080467997879465
-15932.231735275715,-6140.54921229144,0.5230445716273664,-0.0008091694718280277
-15932.214479562595,-6140.5392626328385,0.5230284760541056,-0.000805650906372653
-15932.197223049803,-6140.529312881846,0.5230125267734239,-0.0007944807663598745
-15932.17996509081,-6140.5193626606515,0.5229968720648587,-0.0007760171984703547
-15932.162705071387,-6140.509411606769,0.5229816531519967,-0.000750619743423098
-15932.145442409528,-6140.499459373164,0.5229670042024746,-0.0007186490794460044
-15932.12817655539,-6140.48950562836,0.522953052327979,-0.0006804667781931343
-15932.110906991218,-6140.479550056569,0.5229399175842477,-0.0006364350733364502
-15932.093633231283,-6140.469592357791,0.5229277129710704,-0.0005869166420239446
-15932.07635482181,-6140.4596322479465,0.5229165444322903,-0.0005322743993619791
-15932.059071340918,-6140.449669458979,0.5229065108558051,-0.0004728713060473246
-15932.041782398548,-6140.439703738978,0.5228977040735694,-0.0004090701892439601
-15932.024487636401,-6140.429734852294,0.5228902088615959,-0.0003412335767712166
-15932.007186727864,-6140.419762579653,0.5228841029399571,-0.00026972354464330315
-15931.989879377947,-6140.4097867182745,0.5228794569727877,-0.0001949015779758331
-15931.972565323216,-6140.399807081986,0.522876334568286,-0.00011712844525250153
-15931.955244331724,-6140.389823501344,0.5228747922787149,-3.6764085924764336e-05
-15931.937916202945,-6140.379835823748,0.5228748796004046,4.583248870093041e-05
-15931.920580767703,-6140.369843913563,0.5228766389737527,0.00013030328134991528
-15931.9032378881,-6140.359847652237,0.5228801057832255,0.00021629138151578873
-15931.88588745746,-6140.349846938417,0.5228853083573588,0.0003034410251342822
-15931.868529400237,-6140.339841688076,0.5228922679687578,0.0003913976412921782
-15931.851163671972,-6140.329831834634,0.522900998834097,0.00047980788607686716
-15931.833790259201,-6140.319817329072,0.5229115081141203,0.0005683196636780543
-15931.816409179391,-6140.309798140065,0.5229237959136395,0.0006565821348571089
-15931.799020480876,-6140.2997742541,0.5229378552815335,0.000744245712901553
-15931.78162424277,-6140.289745675604,0.5229536722107466,0.0008309620471822481
-15931.764220574909,-6140.279712427065,0.522971225638287,0.0009163839944291711
-15931.74680961777,-6140.269674549165,0.5229904874452245,0.0010001655778379198
-15931.7293915424,-6140.2596321009005,0.5230114224566884,0.0010819619341137733
-15931.71196655034,-6140.249585159711,0.5230339884418652,0.001161429248552898
-15931.694534873557,-6140.239533821616,0.5230581361139962,0.001238224678251277
-15931.677096774361,-6140.229478201331,0.523083809130375,0.0013120062635213637
-15931.65965254534,-6140.219418432409,0.5231109440923456,0.001382432827583969
-15931.642202509274,-6140.2093546673605,0.5231394705452997,0.0014491638645889454
-15931.624747019066,-6140.199287077795,0.5231693109786758,0.001511859416002356
-15931.60728645767,-6140.189215854544,0.5232003808259567,0.0015701799353805424
-15931.589821238003,-6140.179141207795,0.5232325884646689,0.001623786141532359
-15931.572351802883,-6140.169063367224,0.5232658352163825,0.001672338860050147
-15931.554878624942,-6140.158982582129,0.5233000153467101,0.0017154988531676112
-15931.537402206552,-6140.1488991215565,0.5233350160653079,0.001752926637878668
-15931.519923079757,-6140.13881327444,0.5233707175258767,0.001784282292225404
-15931.502441806186,-6140.128725349726,0.5234069928261632,0.0018092252496358819
-15931.484958976987,-6140.1186356765065,0.5234437080079627,0.0018274140811628907
-15931.467475212741,-6140.108544604154,0.5234807220571212,0.0018385062654435538
-15931.449991163401,-6140.098452502448,0.5235178869035387,0.0018421579461665562
-15931.432507508196,-6140.088359761701,0.5235550474211735,0.0018380236767982705
-15931.415024955586,-6140.078266792896,0.5235920414280452,0.0018257561522819325
-15931.397544243157,-6140.068174027804,0.5236286996862384,0.001805005927384178
-15931.380066137575,-6140.058081919118,0.523664845901908,0.0017754211213214524
-15931.362591434496,-6140.04799094057,0.5237002967252816,0.0017366471082542055
-15931.345120958504,-6140.037901587064,0.5237348617506637,0.0016883261931897025
-15931.327655563042,-6140.0278143747855,0.5237683435164381,0.0016300972727843436
-15931.310196130331,-6140.017729841328,0.5238005375050697,0.0015615954804832025
-15931.292743571323,-6140.00764854581,0.5238312321431061,0.0014824518153784953
-15931.275298825612,-6139.997571068985,0.5238602088011762,0.0013922927541085595
-15931.257862861394,-6139.987498013354,0.5238872417939893,0.0012907398450557159
-15931.240436675382,-6139.97743000328,0.5239120983803301,0.001177409284033405
-15931.22302129276,-6139.9673676850825,0.5239345387630547,0.0010519114705811142
-15931.205612106838,-6139.957308446891,0.5239556115485132,0.001048014613641459
-15931.188203136278,-6139.9472488438205,0.5239766835538542,0.0010480331692895592
-15931.170794376118,-6139.937188872992,0.5239977559136383,0.0010480496904524685
-15931.153385826525,-6139.927128534497,0.524018828587417,0.0010480642421155661
-15931.135977487673,-6139.917067828425,0.5240399015360532,0.0010480768892455199
-15931.118569359722,-6139.907006754866,0.5240609747217208,0.001048087696790286
-15931.101161442833,-6139.896945313907,0.5240820481079047,0.001048096729679116
-15931.083753737159,-6139.886883505632,0.5241031216594003,0.0010481040528225651
-15931.066346242851,-6139.8768213301255,0.5241241953423131,0.0010481097311124908
-15931.048938960053,-6139.866758787466,0.5241452691240588,0.001048113829422067
-15931.031531888904,-6139.856695877735,0.5241663429733623,0.0010481164126057816
-15931.014125029544,-6139.8466326010075,0.5241874168602578,0.0010481175454994476
-15930.996718382097,-6139.83656895736,0.5242084907560888,0.0010481172929202036
-15930.979311946694,-6139.826504946865,0.5242295646335071,0.0010481157196665228
-15930.961905723452,-6139.816440569591,0.5242506384664728,0.0010481128905182224
-15930.944499712488,-6139.8063758256085,0.5242717122302544,0.0010481088702364598
-15930.927093913911,-6139.796310714983,0.5242927859014277,0.0010481037235637455
-15930.909688327829,-6139.786245237777,0.524313859457876,0.0010480975152239477
-15930.892282954343,-6139.776179394051,0.5243349328787897,0.0010480903099222933
-15930.874877793543,-6139.766113183864,0.5243560061446662,0.00104808217234538
-15930.857472845526,-6139.756046607274,0.5243770792373088,0.001048073167161176
-15930.84006811037,-6139.745979664332,0.5243981521398273,0.0010480633590190275
-15930.822663588162,-6139.73591235509,0.5244192248366374,0.0010480528125496643
-15930.805259278972,-6139.725844679596,0.5244402973134601,0.001048041592365202
-15930.78785518287,-6139.715776637894,0.5244613695573216,0.0010480297630591502
-15930.77045129992,-6139.705708230028,0.524482441556553,0.0010480173892064124
-15930.753047630182,-6139.6956394560375,0.5245035133007899,0.0010480045353632953
-15930.735644173705,-6139.685570315958,0.5245245847809725,0.0010479912660675086
-15930.71824093054,-6139.675500809825,0.5245456559893446,0.0010479776458381697
-15930.70083790073,-6139.665430937669,0.5245667269194535,0.0010479637391758083
-15930.683435084307,-6139.655360699518,0.5245877975661501,0.0010479496105623674
-15930.666032481307,-6139.645290095395,0.5246088679255884,0.0010479353244612082
-15930.648630091753,-6139.635219125323,0.5246299379952245,0.0010479209453171105
-15930.631227915663,-6139.625147789318,0.5246510077738175,0.0010479065375562742
-15930.613825953053,-6139.615076087399,0.5246720772614282,0.0010478921655863254
-15930.596424203934,-6139.605004019575,0.5246931464594193,0.001047877893796311
-15930.579022668304,-6139.594931585853,0.5247142153704548,0.0010478637865567032
-15930.561621346164,-6139.584858786241,0.5247352839984999,0.0010478499082194
-15930.5442202375,-6139.574785620739,0.5247563523488207,0.0010478363231177232
-15930.526819342302,-6139.5647120893445,0.5247774204279834,0.0010478230955664203
-15930.509418660546,-6139.554638192053,0.5247984882438548,0.001047810289861658
-15930.492018192208,-6139.544563928854,0.5248195558056015,0.0010477979702810283
-15930.474617937254,-6139.534489299735,0.5248406231236893,0.0010477862010835383
-15930.457217895646,-6139.5244143046775,0.5248616902098836,0.001047775046509614
-15930.439818067338,-6139.5143389436635,0.5248827570772485,0.0010477645707810915
-15930.42241845228,-6139.504263216667,0.524903823740147,0.0010477548381012168
-15930.405019050415,-6139.494187123661,0.52492489021424,0.0010477459126546386
-15930.387619861682,-6139.484110664612,0.5249459565164867,0.0010477378586074043
-15930.370220886009,-6139.474033839485,0.5249670226651437,0.0010477307401069531
-15930.352822123321,-6139.463956648238,0.5249880886797652,0.0010477246212821096
-15930.335423573539,-6139.453879090828,0.5250091545812022,0.001047719566243078
-15930.318025236571,-6139.443801167206,0.5250302203916026,0.0010477156390814317
-15930.300627112327,-6139.433722877319,0.5250512861344108,0.0010477129038701043
-15930.2832292007,-6139.423644221111,0.525072351834367,0.0010477114246633826
-15930.26583150159,-6139.41356519852,0.5250934175175073,0.001047711265496894
-15930.248434014882,-6139.403485809479,0.5251144832111634,0.0010477124903875952
-15930.231036740453,-6139.39340605392,0.5251355489439621,0.0010477151633337615
-15930.213639678177,-6139.383325931768,0.5251566147458249,0.001047719348314971
-15930.196242827922,-6139.373245442944,0.525177680647968,0.001047725109292096
-15930.178846189548,-6139.363164587362,0.5251987466829018,0.0010477325102072844
-15930.16144976291,-6139.3530833649365,0.5252198128844304,0.0010477416149839434
-15930.144053547854,-6139.343001775574,0.5252408792876518,0.0010477524875267268
-15930.126657544219,-6139.332919819176,0.5252619459289571,0.0010477651917215139
-15930.109261751839,-6139.32283749564,0.5252830128460304,0.001047779791435393
-15930.091866170544,-6139.31275480486,0.5253040800778483,0.0010477963505166425
-15930.07447080015,-6139.302671746723,0.52532514766468,0.0010478149327947095
-15930.057075640458,-6139.292588321102,0.5253462156512277,0.001047839650303585
-15930.039680688767,-6139.282504526419,0.5253672846551093,0.0010479103246574585
-15930.022285943589,-6139.272420361781,0.5253883550169086,0.0010479740408498885
-15930.004891405535,-6139.262335827511,0.5254094265980924,0.00104803100602249
-15929.987497075195,-6139.252250923925,0.5254304992643121,0.0010480814272979505
-15929.970102953144,-6139.2421656513325,0.5254515728854035,0.0010481255117801521
-15929.952709039937,-6139.232080010032,0.5254726473353863,0.001048163466554271
-15929.935315336108,-6139.22199400032,0.5254937224924646,0.0010481954986868971
-15929.91792184218,-6139.211907622479,0.5255147982390257,0.0010482218152261297
-15929.900528558652,-6139.201820876789,0.5255358744616399,0.0010482426232016847
-15929.883135486005,-6139.191733763519,0.5255569510510609,0.0010482581296249905
-15929.865742624705,-6139.18164628293,0.5255780279022249,0.0010482685414892918
-15929.848349975196,-6139.171558435278,0.5255991049142504,0.0010482740657697359
-15929.83095753791,-6139.161470220807,0.5256201819904383,0.0010482749094234693
-15929.813565313256,-6139.1513816397555,0.5256412590382709,0.0010482712793897222
-15929.796173301622,-6139.141292692351,0.5256623359694123,0.0010482633825898966
-15929.778781503386,-6139.131203378815,0.5256834126997078,0.0010482514259276487
-15929.761389918902,-6139.121113699361,0.5257044891491836,0.001048235616288964
-15929.743998548505,-6139.111023654188,0.5257255652420463,0.0010482161605422406
-15929.726607392518,-6139.100933243493,0.5257466409066834,0.0010481932655383498
-15929.70921645124,-6139.090842467462,0.5257677160756621,0.0010481671381107212
-15929.691825724953,-6139.08075132627,0.5257887906857293,0.0010481379850753939
-15929.674435213921,-6139.070659820086,0.5258098646778115,0.0010481060132310899
-15929.657044918393,-6139.060567949065,0.5258309379970146,0.0010480714293592654
-15929.639654838596,-6139.050475713359,0.5258520105926231,0.0010480344402241735
-15929.62226497474,-6139.040383113107,0.5258730824181003,0.0010479952525729087
-15929.604875327015,-6139.0302901484365,0.5258941534310875,0.001047954073135462
-15929.587485895598,-6139.020196819471,0.5259152235934046,0.001047911108624761
-15929.570096680643,-6139.010103126318,0.5259362928710487,0.0010478665657367126
-15929.552707682285,-6139.000009069082,0.5259573612341947,0.0010478206511502404
-15929.535318900646,-6138.989914647849,0.5259784286571944,0.0010477735715273167
-15929.517930335822,-6138.979819862703,0.5259994951185766,0.0010477255335129914
-15929.500541987903,-6138.969724713716,0.5260205606010467,0.0010476767437354205
-15929.483153856947,-6138.959629200945,0.5260416250914863,0.001047627408805881
-15929.465765943001,-6138.949533324441,0.5260626885809532,0.0010475777353187961
-15929.448378246097,-6138.9394370842465,0.5260837510646804,0.0010475279298517402
-15929.430990766241,-6138.9293404803875,0.526104812542077,0.0010474781989654519
-15929.413603503424,-6138.919243512884,0.5261258730167266,0.001047428749203839
-15929.39621645762,-6138.909146181745,0.5261469324963881,0.0010473797870939733
-15929.378829628786,-6138.899048486965,0.5261679909929947,0.0010473315191460947
-15929.361443016856,-6138.888950428532,0.5261890485226538,0.001047284151853593
