-16208,-6363.56,2.09153,8.57117e-10,1.6,1.6
-16208,-6363.48,2.09153,2.14252e-10,1.6,1.6
-16208.1,-6363.4,2.09153,-4.28799e-10,1.6,1.6
-16208.1,-6363.32,2.09153,-1.07148e-09,1.6,1.6
-16208.2,-6363.25,2.09153,-1.71323e-09,1.6,1.6
-16208.2,-6363.17,2.09153,-2.35351e-09,1.6,1.6
-16208.3,-6363.09,2.09153,-2.99174e-09,1.6,1.6
-16208.3,-6363.01,2.09153,-3.62739e-09,1.6,1.6
-16208.4,-6362.93,2.09153,-4.25988e-09,1.6,1.6
-16208.4,-6362.86,2.09153,-4.88867e-09,1.6,1.6
-16208.4,-6362.78,2.09153,-5.5132e-09,1.6,1.6
-16208.5,-6362.7,2.09153,-6.13292e-09,1.6,1.6
-16208.5,-6362.62,2.09153,-6.74726e-09,1.6,1.6
-16208.6,-6362.54,2.09153,-7.35568e-09,1.6,1.6
-16208.6,-6362.46,2.09153,-7.95762e-09,1.6,1.6
-16208.7,-6362.39,2.09153,-8.55251e-09,1.6,1.6
-16208.7,-6362.31,2.09153,-9.13982e-09,1.6,1.6
-16208.8,-6362.23,2.09153,-9.71897e-09,1.6,1.6
-16208.8,-6362.15,2.09153,-1.02894e-08,1.6,1.6
-16208.9,-6362.07,2.09153,-1.08506e-08,1.6,1.6
-16208.9,-6362,2.09153,-1.1402e-08,1.6,1.6
-16208.9,-6361.92,2.09153,-1.1943e-08,1.6,1.6
-16209,-6361.84,2.09153,-1.24731e-08,1.6,1.6
-16209,-6361.76,2.09153,-1.29917e-08,1.6,1.6
-16209.1,-6361.68,2.09153,-1.34982e-08,1.6,1.6
-16209.1,-6361.61,2.09153,-1.39922e-08,1.6,1.6
-16209.2,-6361.53,2.09153,-1.4473e-08,1.6,1.6
-16209.2,-6361.45,2.09153,-1.49401e-08,1.6,1.6
-16209.3,-6361.37,2.09153,-1.5393e-08,1.6,1.6
-16209.3,-6361.29,2.09153,-1.5831e-08,1.6,1.6
-16209.3,-6361.22,2.09153,-1.62536e-08,1.6,1.6
-16209.4,-6361.14,2.09153,-1.66604e-08,1.6,1.6
-16209.4,-6361.06,2.09153,-1.70506e-08,1.6,1.6
-16209.5,-6360.98,2.09153,-1.74238e-08,1.6,1.6
-16209.5,-6360.9,2.09153,-1.77794e-08,1.6,1.6
-16209.6,-6360.83,2.09153,-1.81169e-08,1.6,1.6
-16209.6,-6360.75,2.09153,-1.84357e-08,1.6,1.6
-16209.7,-6360.67,2.09153,-1.87352e-08,1.6,1.6
-16209.7,-6360.59,2.09153,-1.90148e-08,1.6,1.6
-16209.7,-6360.51,2.09153,-1.92741e-08,1.6,1.6
-16209.8,-6360.44,2.09153,-1.95125e-08,1.6,1.6
-16209.8,-6360.36,2.09153,-1.97294e-08,1.6,1.6
-16209.9,-6360.28,2.09153,-1.99243e-08,1.6,1.6
-16209.9,-6360.2,2.09153,-2.00965e-08,1.6,1.6
-16210,-6360.12,2.09153,-2.02456e-08,1.6,1.6
-16210,-6360.04,2.09153,-2.0371e-08,1.6,1.6
-16210.1,-6359.97,2.09153,-2.04722e-08,1.6,1.6
-16210.1,-6359.89,2.09153,-2.05485e-08,1.6,1.6
-16210.2,-6359.81,2.09153,-2.05995e-08,1.6,1.6
-16210.2,-6359.73,2.09153,-2.06245e-08,1.6,1.6
-16210.2,-6359.65,2.09153,-2.0623e-08,1.6,1.6
-16210.3,-6359.58,2.09153,-2.05945e-08,1.6,1.6
-16210.3,-6359.5,2.09153,-2.05384e-08,1.6,1.6
-16210.4,-6359.42,2.09153,-2.04542e-08,1.6,1.6
-16210.4,-6359.34,2.09153,-2.03412e-08,1.6,1.6
-16210.5,-6359.26,2.09153,-2.0199e-08,1.6,1.6
-16210.5,-6359.19,2.09153,-2.0027e-08,1.6,1.6
-16210.6,-6359.11,2.09153,-1.98246e-08,1.6,1.6
-16210.6,-6359.03,2.09153,-1.95912e-08,1.6,1.6
-16210.6,-6358.95,2.09153,-1.93264e-08,1.6,1.6
-16210.7,-6358.87,2.09153,-1.90295e-08,1.6,1.6
-16210.7,-6358.8,2.09153,-1.87001e-08,1.6,1.6
-16210.8,-6358.72,2.09153,-1.83375e-08,1.6,1.6
-16210.8,-6358.64,2.09153,-1.79411e-08,1.6,1.6
-16210.9,-6358.56,2.09153,-1.75106e-08,1.6,1.6
-16210.9,-6358.48,2.09153,-1.70452e-08,1.6,1.6
-16211,-6358.41,2.09153,-1.65444e-08,1.6,1.6
-16211,-6358.33,2.09153,-1.60077e-08,1.6,1.6
-16211,-6358.25,2.09153,-1.54345e-08,1.6,1.6
-16211.1,-6358.17,2.09153,-1.48242e-08,1.6,1.6
-16211.1,-6358.09,2.09153,-1.41764e-08,1.6,1.6
-16211.2,-6358.01,2.09153,-1.34904e-08,1.6,1.6
-16211.2,-6357.94,2.09153,-1.27657e-08,1.6,1.6
-16211.3,-6357.86,2.09153,-1.20018e-08,1.6,1.6
-16211.3,-6357.78,2.09153,-1.1198e-08,1.6,1.6
-16211.4,-6357.7,2.09153,-1.03539e-08,1.6,1.6
-16211.4,-6357.62,2.09153,-9.4688e-09,1.6,1.6
-16211.4,-6357.55,2.09153,-8.54223e-09,1.6,1.6
-16211.5,-6357.47,2.09153,-7.57363e-09,1.6,1.6
-16211.5,-6357.39,2.09153,-6.56243e-09,1.6,1.6
-16211.6,-6357.31,2.09153,-5.50807e-09,1.6,1.6
-16211.6,-6357.23,2.09153,-4.41001e-09,1.6,1.6
-16211.7,-6357.16,2.09153,-3.26768e-09,1.6,1.6
-16211.7,-6357.08,2.09153,-2.08053e-09,1.6,1.6
-16211.8,-6357,2.09153,-8.48007e-10,1.6,1.6
-16211.8,-6356.91,2.09153,0,1.6,1.6
-16211.9,-6356.83,2.09153,0,1.6,1.6
-16211.9,-6356.74,2.09153,0,1.6,1.6
-16212,-6356.65,2.09153,0,1.6,1.6
-16212,-6356.57,2.09153,0,1.6,1.6
-16212.1,-6356.48,2.09153,0,1.6,1.6
-16212.1,-6356.39,2.09153,0,1.6,1.6
-16212.2,-6356.31,2.09153,0,1.6,1.6
-16212.2,-6356.22,2.09153,0,1.6,1.6
-16212.3,-6356.13,2.09153,0,1.6,1.6
-16212.3,-6356.05,2.09153,0,1.6,1.6
-16212.4,-6355.96,2.09153,0,1.6,1.6
-16212.4,-6355.87,2.09153,0,1.6,1.6
-16212.5,-6355.79,2.09153,0,1.6,1.6
-16212.5,-6355.7,2.09153,0,1.6,1.6
-16212.6,-6355.61,2.09153,0,1.6,1.6
-16212.6,-6355.53,2.09153,0,1.6,1.6
-16212.7,-6355.44,2.09153,0,1.6,1.6
-16212.7,-6355.35,2.09153,0,1.6,1.6
-16212.8,-6355.27,2.09153,0,1.6,1.6
-16212.8,-6355.18,2.09153,0,1.6,1.6
-16212.9,-6355.09,2.09153,0,1.6,1.6
-16212.9,-6355,2.09153,0,1.6,1.6
-16213,-6354.92,2.09153,0,1.6,1.6
-16213,-6354.83,2.09153,0,1.6,1.6
-16213.1,-6354.74,2.09153,0,1.6,1.6
-16213.1,-6354.66,2.09153,0,1.6,1.6
-16213.2,-6354.57,2.09153,0,1.6,1.6
-16213.2,-6354.48,2.09153,0,1.6,1.6
-16213.3,-6354.4,2.09153,0,1.6,1.6
-16213.3,-6354.31,2.09153,0,1.6,1.6
-16213.4,-6354.22,2.09153,0,1.6,1.6
-16213.4,-6354.14,2.09153,0,1.6,1.6
-16213.5,-6354.05,2.09153,0,1.6,1.6
-16213.5,-6353.96,2.09153,0,1.6,1.6
-16213.6,-6353.88,2.09153,0,1.6,1.6
-16213.6,-6353.79,2.09153,0,1.6,1.6
-16213.7,-6353.7,2.09153,0,1.6,1.6
-16213.7,-6353.62,2.09153,0,1.6,1.6
-16213.8,-6353.53,2.09153,0,1.6,1.6
-16213.8,-6353.44,2.09153,0,1.6,1.6
-16213.9,-6353.36,2.09153,0,1.6,1.6
-16213.9,-6353.27,2.09153,0,1.6,1.6
-16214,-6353.18,2.09153,0,1.6,1.6
-16214,-6353.1,2.09153,0,1.6,1.6
-16214.1,-6353.01,2.09153,0,1.6,1.6
-16214.1,-6352.92,2.09153,0,1.6,1.6
-16214.2,-6352.84,2.09153,0,1.6,1.6
-16214.2,-6352.75,2.09153,0,1.6,1.6
-16214.2,-6352.66,2.09153,0,1.6,1.6
-16214.3,-6352.58,2.09153,0,1.6,1.6
-16214.3,-6352.49,2.09153,0,1.6,1.6
-16214.4,-6352.4,2.09153,0,1.6,1.6
-16214.4,-6352.32,2.09153,0,1.6,1.6
-16214.5,-6352.23,2.09153,0,1.6,1.6
-16214.5,-6352.14,2.09153,0,1.6,1.6
-16214.6,-6352.06,2.09153,0,1.6,1.6
-16214.6,-6351.97,2.09153,0,1.6,1.6
-16214.7,-6351.88,2.09153,0,1.6,1.6
-16214.7,-6351.8,2.09153,0,1.6,1.6
-16214.8,-6351.71,2.09153,0,1.6,1.6
-16214.8,-6351.62,2.09153,0,1.6,1.6
-16214.9,-6351.54,2.09153,0,1.6,1.6
-16214.9,-6351.45,2.09153,0,1.6,1.6
-16215,-6351.36,2.09153,0,1.6,1.6
-16215,-6351.27,2.09153,0,1.6,1.6
-16215.1,-6351.19,2.09153,0,1.6,1.6
-16215.1,-6351.1,2.09153,0,1.6,1.6
-16215.2,-6351.01,2.09153,0,1.6,1.6
-16215.2,-6350.93,2.09153,0,1.6,1.6
-16215.3,-6350.84,2.09153,0,1.6,1.6
-16215.3,-6350.75,2.09153,0,1.6,1.6
-16215.4,-6350.67,2.09153,0,1.6,1.6
-16215.4,-6350.58,2.09153,0,1.6,1.6
-16215.5,-6350.49,2.09153,0,1.6,1.6
-16215.5,-6350.41,2.09153,0,1.6,1.6
-16215.6,-6350.32,2.09153,0,1.6,1.6
-16215.6,-6350.23,2.09153,0,1.6,1.6
-16215.7,-6350.15,2.09153,0,1.6,1.6
-16215.7,-6350.06,2.09153,0,1.6,1.6
-16215.8,-6349.97,2.09153,0,1.6,1.6
-16215.8,-6349.89,2.09153,0,1.6,1.6
-16215.9,-6349.8,2.09153,0,1.6,1.6
-16215.9,-6349.71,2.09153,0,1.6,1.6
-16216,-6349.63,2.09153,0,1.6,1.6
-16216,-6349.54,2.09153,0,1.6,1.6
-16216.1,-6349.45,2.09153,0,1.6,1.6
-16216.1,-6349.37,2.09153,0,1.6,1.6
-16216.2,-6349.28,2.09153,0,1.6,1.6
-16216.2,-6349.19,2.09153,0,1.6,1.6
-16216.3,-6349.11,2.09153,0,1.6,1.6
-16216.3,-6349.02,2.09153,0,1.6,1.6
-16216.4,-6348.93,2.09153,0,1.6,1.6
-16216.4,-6348.85,2.09153,0,1.6,1.6
-16216.5,-6348.76,2.09153,0,1.6,1.6
-16216.5,-6348.67,2.09153,0,1.6,1.6
-16216.6,-6348.59,2.09153,0,1.6,1.6
-16216.6,-6348.5,2.09153,0,1.6,1.6
-16216.7,-6348.41,2.09153,0,1.6,1.6
-16216.7,-6348.33,2.09153,0,1.6,1.6
-16216.8,-6348.24,2.09153,0,1.6,1.6
-16216.8,-6348.15,2.09153,0,1.6,1.6
-16216.9,-6348.07,2.09153,0,1.6,1.6
-16216.9,-6347.98,2.09153,0,1.6,1.6
-16217,-6347.89,2.09153,0,1.6,1.6
-16217,-6347.81,2.09153,0,1.6,1.6
-16217.1,-6347.72,2.09153,0,1.6,1.6
-16217.1,-6347.63,2.09153,0,1.6,1.6
-16217.2,-6347.54,2.09153,0,1.6,1.6
-16217.2,-6347.46,2.09153,0,1.6,1.6
-16217.3,-6347.37,2.09153,0,1.6,1.6
-16217.3,-6347.28,2.09153,0,1.6,1.6
-16217.4,-6347.2,2.09153,0,1.6,1.6
-16217.4,-6347.11,2.09153,0,1.6,1.6
-16217.5,-6347.02,2.09153,0,1.6,1.6
-16217.5,-6346.94,2.09153,0,1.6,1.6
-16217.6,-6346.85,2.09153,0,1.6,1.6
-16217.6,-6346.76,2.09153,0,1.6,1.6
-16217.7,-6346.68,2.09153,0,1.6,1.6
-16217.7,-6346.59,2.09153,0,1.6,1.6
-16217.8,-6346.5,2.09153,0,1.6,1.6
-16217.8,-6346.42,2.09153,0,1.6,1.6
-16217.9,-6346.33,2.09153,0,1.6,1.6
-16217.9,-6346.24,2.09153,0,1.6,1.6
-16218,-6346.16,2.09153,0,1.6,1.6
-16218,-6346.07,2.09153,0,1.6,1.6
-16218.1,-6345.98,2.09153,0,1.6,1.6
-16218.1,-6345.9,2.09153,0,1.6,1.6
-16218.2,-6345.81,2.09153,0,1.6,1.6
-16218.2,-6345.72,2.09153,0,1.6,1.6
-16218.3,-6345.64,2.09153,0,1.6,1.6
-16218.3,-6345.55,2.09153,0,1.6,1.6
-16218.4,-6345.46,2.09153,0,1.6,1.6
-16218.4,-6345.38,2.09153,0,1.6,1.6
-16218.5,-6345.29,2.09153,0,1.6,1.6
-16218.5,-6345.2,2.09153,0,1.6,1.6
-16218.6,-6345.12,2.09153,0,1.6,1.6
-16218.6,-6345.03,2.09153,0,1.6,1.6
-16218.7,-6344.94,2.09153,0,1.6,1.6
-16218.7,-6344.86,2.09153,0,1.6,1.6
-16218.8,-6344.77,2.09153,0,1.6,1.6
-16218.8,-6344.68,2.09153,0,1.6,1.6
-16218.9,-6344.6,2.09153,0,1.6,1.6
-16218.9,-6344.51,2.09153,0,1.6,1.6
-16219,-6344.42,2.09153,0,1.6,1.6
-16219,-6344.34,2.09153,0,1.6,1.6
-16219.1,-6344.25,2.09153,0,1.6,1.6
-16219.1,-6344.16,2.09153,0,1.6,1.6
-16219.2,-6344.07,2.09153,0,1.6,1.6
-16219.2,-6343.99,2.09153,0,1.6,1.6
-16219.3,-6343.9,2.09153,0,1.6,1.6
-16219.3,-6343.81,2.09153,0,1.6,1.6
-16219.4,-6343.73,2.09153,0,1.6,1.6
-16219.4,-6343.64,2.09153,0,1.6,1.6
-16219.5,-6343.55,2.09153,0,1.6,1.6
-16219.5,-6343.47,2.09153,0,1.6,1.6
-16219.6,-6343.38,2.09153,0,1.6,1.6
-16219.6,-6343.29,2.09153,0,1.6,1.6
-16219.7,-6343.21,2.09153,0,1.6,1.6
-16219.7,-6343.12,2.09153,0,1.6,1.6
-16219.8,-6343.03,2.09153,0,1.6,1.6
-16219.8,-6342.95,2.09153,0,1.6,1.6
-16219.9,-6342.86,2.09153,0,1.6,1.6
-16219.9,-6342.77,2.09153,0,1.6,1.6
-16220,-6342.69,2.09153,0,1.6,1.6
-16220,-6342.6,2.09153,0,1.6,1.6
-16220.1,-6342.51,2.09153,0,1.6,1.6
-16220.1,-6342.43,2.09153,0,1.6,1.6
-16220.2,-6342.34,2.09153,0,1.6,1.6
-16220.2,-6342.25,2.09153,0,1.6,1.6
-16220.3,-6342.17,2.09153,0,1.6,1.6
-16220.3,-6342.08,2.09153,0,1.6,1.6
-16220.4,-6341.99,2.09153,0,1.6,1.6
-16220.4,-6341.91,2.09153,0,1.6,1.6
-16220.5,-6341.82,2.09153,0,1.6,1.6
-16220.5,-6341.73,2.09153,0,1.6,1.6
-16220.6,-6341.65,2.09153,0,1.6,1.6
-16220.6,-6341.56,2.09153,0,1.6,1.6
-16220.7,-6341.47,2.09153,0,1.6,1.6
-16220.7,-6341.39,2.09153,0,1.6,1.6
-16220.8,-6341.3,2.09153,0,1.6,1.6
-16220.8,-6341.21,2.09153,0,1.6,1.6
-16220.9,-6341.13,2.09153,0,1.6,1.6
-16220.9,-6341.04,2.09153,0,1.6,1.6
-16221,-6340.95,2.09153,0,1.6,1.6
-16221,-6340.87,2.09153,0,1.6,1.6
-16221.1,-6340.78,2.09153,0,1.6,1.6
-16221.1,-6340.69,2.09153,0,1.6,1.6
-16221.2,-6340.61,2.09153,0,1.6,1.6
-16221.2,-6340.52,2.09153,0,1.6,1.6
-16221.3,-6340.43,2.09153,0,1.6,1.6
-16221.3,-6340.34,2.09153,0,1.6,1.6
-16221.4,-6340.26,2.09153,0,1.6,1.6
-16221.4,-6340.17,2.09153,0,1.6,1.6
-16221.5,-6340.08,2.09153,0,1.6,1.6
-16221.5,-6340,2.09153,0,1.6,1.6
-16221.6,-6339.91,2.09153,0,1.6,1.6
-16221.6,-6339.82,2.09153,0,1.6,1.6
-16221.7,-6339.74,2.09153,0,1.6,1.6
-16221.7,-6339.65,2.09153,0,1.6,1.6
-16221.8,-6339.56,2.09153,0,1.6,1.6
-16221.8,-6339.48,2.09153,0,1.6,1.6
-16221.9,-6339.39,2.09153,0,1.6,1.6
-16221.9,-6339.3,2.09153,0,1.6,1.6
-16222,-6339.22,2.09153,0,1.6,1.6
-16222,-6339.13,2.09153,0,1.6,1.6
-16222.1,-6339.04,2.09153,0,1.6,1.6
-16222.1,-6338.96,2.09153,0,1.6,1.6
-16222.2,-6338.87,2.09153,0,1.6,1.6
-16222.2,-6338.78,2.09153,0,1.6,1.6
-16222.3,-6338.7,2.09153,0,1.6,1.6
-16222.3,-6338.61,2.09153,0,1.6,1.6
-16222.4,-6338.52,2.09153,0,1.6,1.6
-16222.4,-6338.44,2.09153,0,1.6,1.6
-16222.5,-6338.35,2.09153,0,1.6,1.6
-16222.5,-6338.26,2.09153,0,1.6,1.6
-16222.6,-6338.18,2.09153,0,1.6,1.6
-16222.6,-6338.09,2.09153,0,1.6,1.6
-16222.7,-6338,2.09153,0,1.6,1.6
-16222.7,-6337.92,2.09153,0,1.6,1.6
-16222.8,-6337.83,2.09153,0,1.6,1.6
-16222.8,-6337.74,2.09153,0,1.6,1.6
-16222.9,-6337.66,2.09153,0,1.6,1.6
-16222.9,-6337.57,2.09153,0,1.6,1.6
-16223,-6337.48,2.09153,0,1.6,1.6
-16223,-6337.4,2.09153,0,1.6,1.6
-16223.1,-6337.31,2.09153,0,1.6,1.6
-16223.1,-6337.22,2.09153,0,1.6,1.6
-16223.2,-6337.14,2.09153,0,1.6,1.6
-16223.2,-6337.05,2.09153,0,1.6,1.6
-16223.3,-6336.96,2.09153,0,1.6,1.6
-16223.3,-6336.88,2.09153,0,1.6,1.6
-16223.4,-6336.79,2.09153,0,1.6,1.6
-16223.4,-6336.7,2.09153,0,1.6,1.6
-16223.5,-6336.61,2.09153,0,1.6,1.6
-16223.5,-6336.53,2.09153,0,1.6,1.6
-16223.6,-6336.44,2.09153,0,1.6,1.6
-16223.6,-6336.35,2.09153,0,1.6,1.6
-16223.7,-6336.27,2.09153,0,1.6,1.6
-16223.7,-6336.18,2.09153,0,1.6,1.6
-16223.8,-6336.09,2.09153,0,1.6,1.6
-16223.8,-6336.01,2.09153,0,1.6,1.6
-16223.9,-6335.92,2.09153,0,1.6,1.6
-16223.9,-6335.83,2.09153,0,1.6,1.6
-16224,-6335.75,2.09153,0,1.6,1.6
-16224,-6335.66,2.09153,0,1.6,1.6
-16224.1,-6335.57,2.09153,0,1.6,1.6
-16224.1,-6335.49,2.09153,0,1.6,1.6
-16224.2,-6335.4,2.09153,0,1.6,1.6
-16224.2,-6335.31,2.09153,0,1.6,1.6
-16224.2,-6335.23,2.09153,0,1.6,1.6
-16224.3,-6335.14,2.09153,0,1.6,1.6
-16224.3,-6335.05,2.09153,0,1.6,1.6
-16224.4,-6334.97,2.09153,0,1.6,1.6
-16224.4,-6334.88,2.09153,0,1.6,1.6
-16224.5,-6334.79,2.09153,0,1.6,1.6
-16224.5,-6334.71,2.09153,0,1.6,1.6
-16224.6,-6334.62,2.09153,0,1.6,1.6
-16224.6,-6334.53,2.09153,0,1.6,1.6
-16224.7,-6334.45,2.09153,0,1.6,1.6
-16224.7,-6334.36,2.09153,0,1.6,1.6
-16224.8,-6334.27,2.09153,0,1.6,1.6
-16224.8,-6334.19,2.09153,0,1.6,1.6
-16224.9,-6334.1,2.09153,0,1.6,1.6
-16224.9,-6334.01,2.09153,0,1.6,1.6
-16225,-6333.93,2.09153,0,1.6,1.6
-16225,-6333.84,2.09153,0,1.6,1.6
-16225.1,-6333.75,2.09153,0,1.6,1.6
-16225.1,-6333.67,2.09153,0,1.6,1.6
-16225.2,-6333.58,2.09153,0,1.6,1.6
-16225.2,-6333.49,2.09153,0,1.6,1.6
-16225.3,-6333.41,2.0915,-0.00117849,3.5,3.5
-16225.3,-6333.33,2.09131,-0.00291314,3.5,3.5
-16225.4,-6333.25,2.09097,-0.00462449,3.5,3.5
-16225.4,-6333.17,2.09048,-0.00631247,3.5,3.5
-16225.5,-6333.09,2.08984,-0.00797704,3.5,3.5
-16225.5,-6333.01,2.08904,-0.00961815,3.5,3.5
-16225.6,-6332.94,2.08811,-0.0112358,3.5,3.5
-16225.6,-6332.86,2.08702,-0.0128299,3.5,3.5
-16225.7,-6332.78,2.0858,-0.0144005,3.5,3.5
-16225.7,-6332.7,2.08443,-0.0159476,3.5,3.5
-16225.7,-6332.62,2.08292,-0.0174712,3.5,3.5
-16225.8,-6332.54,2.08128,-0.0189713,3.5,3.5
-16225.8,-6332.47,2.07951,-0.020448,3.5,3.5
-16225.9,-6332.39,2.0776,-0.0219011,3.5,3.5
-16225.9,-6332.31,2.07556,-0.0233308,3.5,3.5
-16226,-6332.23,2.0734,-0.024737,3.5,3.5
-16226,-6332.15,2.0711,-0.0261198,3.5,3.5
-16226,-6332.07,2.06869,-0.0274792,3.5,3.5
-16226.1,-6331.99,2.06615,-0.0288151,3.5,3.5
-16226.1,-6331.91,2.06349,-0.0301277,3.5,3.5
-16226.2,-6331.83,2.06071,-0.0314168,3.5,3.5
-16226.2,-6331.75,2.05782,-0.0326826,3.5,3.5
-16226.3,-6331.67,2.05482,-0.033925,3.5,3.5
-16226.3,-6331.59,2.0517,-0.035144,3.5,3.5
-16226.3,-6331.51,2.04847,-0.0363396,3.5,3.5
-16226.4,-6331.43,2.04514,-0.0375119,3.5,3.5
-16226.4,-6331.35,2.04169,-0.0386608,3.5,3.5
-16226.5,-6331.27,2.03815,-0.0397863,3.5,3.5
-16226.5,-6331.19,2.0345,-0.0408884,3.5,3.5
-16226.5,-6331.11,2.03075,-0.0419671,3.5,3.5
-16226.6,-6331.03,2.02691,-0.0430224,3.5,3.5
-16226.6,-6330.95,2.02297,-0.0440543,3.5,3.5
-16226.7,-6330.87,2.01893,-0.0450628,3.5,3.5
-16226.7,-6330.78,2.01481,-0.0460479,3.5,3.5
-16226.7,-6330.7,2.01059,-0.0470095,3.5,3.5
-16226.8,-6330.62,2.00629,-0.0479478,3.5,3.5
-16226.8,-6330.54,2.00189,-0.0488625,3.5,3.5
